id,actorName
1222,Jung Gun-joo
1223,Kim Min
1224,Ahn Ji-ho
1225,Zita Hanrot
1226,Louise Chevillotte
1227,Sième Miladi
1228,Laure Giappiconi
1229,Pedro Casablanc
1230,Yuliya Abiss
1231,Tokou Bogui
1232,Céline Fuhrer
1233,Sipan Mouradian
1234,Chutimon Chuengcharoensukying
1235,Nopachai Chaiyanam
1236,Gunn Svasti
1237,Bhumibhat Thavornsiri
1238,Varit Hongsananda
1239,Prachan Vong-uthaiphan
1240,Ratchawat Vichianrat
1241,Pattarawit Junthai
1242,Rangsit Budngam
1243,Scott Caan
1244,Frank Grillo
1245,Virginia Madsen
1246,J.K. Simmons
1247,Taryn Manning
1248,Marianne Rendón
1249,Georgie Carroll
1250,Billy Blair
1251,Bruce Davis
1252,Marko Zaror
1253,Eyal Meyer
1254,Gina Aguad
1255,Man Soo Yoon
1256,José Manuel
1257,Cristian Garín
1258,Francisco Castro
1259,Mena Suvari
1260,Casper Van Dien
1261,Maya Stojan
1262,Will Peltz
1263,Mickey Rourke
1264,Kipp Tribble
1265,Jessica Belkin
1266,Jason London
1267,Jeremy London
1268,"""MoNique"""
1269,Ryan Kiera Armstrong
1270,Noah Le Gros
1271,Clint Howard
1272,Shiloh Fernandez
1273,Abraham Benrubi
1274,Nick Searcy
1275,Kerry Knuppe
1276,Dean Armstrong
1277,Colby Lopez
1278,Logan Paul
1279,Austin White
1280,Ashley Fliehr
1281,Demi Bennett
1282,Joshua Fatu
1283,Jonathan Fatu Jr.
1284,Kevin Steen
1285,Jocelyn Hudon
1286,Jake Manley
1287,Lucy Newman-Williams
1288,Juliana Wimbles
1289,Patricia McKenzie
1290,Adam Sandler
1291,Jennifer Aniston
1292,Mark Strong
1293,Mélanie Laurent
1294,Jodie Turner-Smith
1295,John Kani
1296,Kuhoo Verma
1297,Dany Boon
1298,Adeel Akhtar
1299,Taron Egerton
1300,Nikita Efremov
1301,Sofia Lebedeva
1302,Anthony Boyle
1303,Igor Grabuzov
1304,Ben Miles
1305,Ken Yamamura
1306,Roger Allam
1307,Jeon Do-yeon
1308,Sol Kyung-gu
1309,Kim Si-a
1310,Esom
1311,Koo Kyo-hwan
1312,Kim Sung-oh
1313,Lee Yeon
1314,Hwang Jung-min
1315,Choi Byung-mo
1316,Peyton Elizabeth Lee
1317,Milo Manheim
1318,Margaret Cho
1319,Blake Draper
1320,Monique A. Green
1321,Arica Himmel
1322,Jason Sakaki
1323,David S. Jung
1324,Nolen Dubuc
1325,Angeli Khang
1326,Jela Cuenca
1327,Kiko Estrada
1328,Azi Acosta
1329,Chesca Paredes
1330,Amor Lapus
1331,Benz Sangalang
1332,Nor Domingo
1333,Gilleth Sandico
1334,Andy Allo
1335,Nomzamo Mbatha
1336,Bruce Willis
1337,Mustafa Shakir
1338,Dominic Purcell
1339,Fernanda Andrade
1340,Barry Jay Minoff
1341,Eugenia Kuzmina
1342,Hannah Quinlivan
1343,David Jonsson
1344,Vivian Oparah
1345,Poppy Allen-Quarmby
1346,Simon Manyonda
1347,Benjamin Sarpong-Broni
1348,Karene Peter
1349,Malcolm Atobrah
1350,Alice Hewkin
1351,Levi Roots
1352,Nicola Mouawad
1353,Sara Seyed
1354,Scot Cooper
1355,Luis Fernandez-Gil
1356,Orestes Sophocleous
1357,Ted Harvey
1358,Edaan Moskowitz
1359,Milena Smit
1360,Jaime Lorente
1361,Carlos G. Morollón
1362,Anastasia Russo
1363,Teresa Rabal
1364,Ruth Gabriel
1365,Luis Perezagua
1366,Enara Prieto
1367,Ana Blanco de Córdova
1368,Lachlan Watson
1369,Nick Sandow
1370,Brendan Meyer
1371,Michele Hicks
1372,Shunori Ramanathan
1373,Boyana Balta
1374,Beckett Guest
1375,Michelle Violette
1376,Jessica Sula
1377,Candice Coke
1378,Chaney Morrow
1379,Clarke Wolfe
1380,Morgan Lennon
1381,Valerie Loo
1382,Monroe Cline
1383,Eric Olson
1384,Sam Brooks
1385,Jeremy Jordan
1386,Michelle Monaghan
1387,Jay Pharoah
1388,Lyndsy Fonseca
1389,Dan Fogler
1390,Peyton List
1391,James Wolk
1392,Michael Ian Black
1393,Chris Redd
1394,Rhonda Dent
1395,Emily Tennant
1396,Jason Cermak
1397,Ashley Alexander
1398,Teyana Taylor
1399,William Catlett
1400,Josiah Cross
1401,Aven Courtney
1402,Aaron Kingsley Adetola
1403,Terri Abney
1404,Delissa Reynolds
1405,Amelia Workman
1406,Adriane Lenox
1407,Chris Pine
1408,Regé-Jean Page
1409,Justice Smith
1410,Sophia Lillis
1411,Hugh Grant
1412,Chloe Coleman
1413,Daisy Head
1414,Song Kang-ho
1415,Gang Dong-won
1416,Bae Doona
1417,IU
1418,Lee Joo-young
1419,Lim Seung-soo
1420,Park Ji-yong
1421,Song Sae-byuk
1422,Kim Sun-young
1423,Rhea Seehorn
1424,Katelyn Nacon
1425,Gabriel Rush
1426,Amy Hargreaves
1427,West Duchovny
1428,Tony Shalhoub
1429,Elisabeth Henry-Macari
1430,Madison Lawlor
1431,Andrew Biernat
1432,Caleb J. Spivak
1433,Laith Wallschleger
1434,Kalli Therinae
1435,James Knight
1436,Rebecca Futterman
1437,Amy Daws
1438,Til Schweiger
1439,Tina Ruland
1440,Tim Oliver Schultz
1441,Michael Kessler
1442,Moritz Bleibtreu
1443,Wotan Wilke Möhring
1444,Emma Schweiger
1445,Zachi Noy
1446,Axel Stein
1447,Ajay Devgn
1448,Tabu
1449,Deepak Dobriyal
1450,Amala Paul
1451,Sanjay Mishra
1452,Gajraj Rao
1453,Vineet Kumar
1454,Tarun Gahlot
1455,Abhishek Bachchan
1456,Ilse Salas
1457,José María Nieto
1458,Ana Paula del Moral
1459,Santiago Aray
1460,Sophie Alexander-Katz
1461,Norma Angélica
1462,Eugenio Bartilotti
1463,Juan Carlos Colombo
1464,Claudia Álvarez
1465,David Giuntoli
1466,Patrick Fabian
1467,John DiMaggio
1468,Karan Brar
1469,Darin De Paul
1470,"""Emily OBrien"""
1471,Christopher Gorham
1472,David Dastmalchian
1473,Stephen A. Elkins
1474,Max Purget
1475,Bobby Ray Thompson III
1476,Joey Lauren Adams
1477,Alex Hyde-White
1478,Amanda Joy Erickson
1479,Scott Bailey
1480,Ava Torres
1481,Yami Gautam
1482,Sunny Kaushal
1483,Sharad Kelkar
1484,Indraneil Sengupta
1485,Barun Chanda
1486,Sunil Palwal
1487,Ghanshyam Lalsa
1488,Robin Das
1489,Aru Krishansh Verma
1490,Pepe Viyuela
1491,Paz Padilla
1492,El Cejas
1493,Ricardo Castella
1494,Carla Chiorazzo
1495,Meteora Fontana
1496,Keanu Reeves
1497,Donnie Yen
1498,Bill Skarsgård
1499,Ian McShane
1500,Laurence Fishburne
1501,Lance Reddick
1502,Clancy Brown
1503,Hiroyuki Sanada
1504,Shamier Anderson
1505,Alfonso Herrera
1506,Joaquín Cosío
1507,Ana de la Reguera
1508,Ana Martín
1509,Angelina Peláez
1510,Mayra Hermosillo
1511,Fermín Martínez
1512,Leticia Huijara
1513,Idris Elba
1514,Cynthia Erivo
1515,Andy Serkis
1516,Dermot Crowley
1517,Thomas Coombes
1518,Hattie Morahan
1519,Lauryn Ajufo
1520,Vincent Regan
1521,Ross Waiton
1522,Reggie Jackson
1523,Julius Erving
1524,Hank Aaron
1525,Derek Jeter
1526,Patrick Gibson
1527,Sophie Wilde
1528,Christoph Waltz
1529,Sam Neill
1530,Miranda Otto
1531,Chris Pang
1532,Jessica De Gouw
1533,Rachel House
1534,Arka Das
1535,Avan Jogia
1536,Ajani Russell
1537,Tyson Ritter
1538,Bai Ling
1539,Vanessa Angel
1540,Armen Garo
1541,Robert LaSardo
1542,Nick Principe
1543,Louis Tomlinson
1544,Oliver Wright
1545,Matt Vines
1546,Helene Horlyck
1547,Lottie Tomlinson
1548,Daisy Tomlinson
1549,Phoebe Tomlinson
1550,Len Poulston
1551,Jennifer Poulston
1552,Skeet Ulrich
1553,Daniel Diemer
1554,Jordan Kristine Seamón
1555,Alec Baldwin
1556,Richard Gunn
1557,Praya Lundberg
1558,Johnny Wactor
1559,Anjul Nigam
1560,Noah Jupe
1561,Mandy Patinkin
1562,Natasia Demetriou
1563,Benedict Wong
1564,Miranda Richardson
1565,Kirby Howell-Baptiste
1566,Aasif Mandvi
1567,Kaaris
1568,Alassane Diong
1569,Assa Sylla
1570,Issaka Sawadogo
1571,Hassam Ghancy
1572,Jonas Dinal
1573,Dreyfus Gbadjale
1574,Fahmi Guerbaa
1575,Samuel Jouy
1576,Keira Knightley
1577,Carrie Coon
1578,Chris Cooper
1579,Alessandro Nivola
1580,Rory Cochrane
1581,Peter Gerety
1582,Robert John Burke
1583,Ryan Winkles
1584,Ward Kerremans
1585,Sallie Harmsen
1586,Johan Leysen
1587,Jesse Mensah
1588,Mieke De Groote
1589,Katelijne Damen
1590,Lize Feryn
1591,"""Simon DHuyvetter"""
1592,Daphne Wellens
1593,Mike Faist
1594,Crystal Reed
1595,Dennis Boutsikaris
1596,Christopher Convery
1597,Connor Ratliff
1598,Mike Doyle
1599,Kenneth Tigar
1600,Bryan Batt
1601,Ava Mendez
1602,Ali Asistio
1603,Mark Anthony Fernandez
1604,Marco Gomez
1605,Ada Hermosa
1606,Aubrey Avila
1607,Zachary Levi
1608,Asher Angel
1609,Jack Dylan Grazer
1610,Grace Caroline Currey
1611,Lucy Liu
1612,Rachel Zegler
1613,Adam Brody
1614,Meagan Good
1615,Kirsten Day
1616,America Young
1617,Ogie Banks
1618,Laila Berzins
1619,Alex Cazares
1620,Greg Chun
1621,Julyza Commodore
1622,Innocent Ekakitie
1623,Lisa Fuson
1624,David Corenswet
1625,Tandi Wright
1626,Matthew Sunderland
1627,Emma Jenkins-Purro
1628,Alistair Sewell
1629,Amelia Reid
1630,Gabe McDonnell
1631,Lauren Stewart
1632,Bill Nighy
1633,Aimee Lou Wood
1634,Alex Sharp
1635,Tom Burke
1636,Adrian Rawlins
1637,Oliver Chris
1638,Hubert Burton
1639,Zoe Boyle
1640,Barney Fishwick
1641,Sushar Manaying
1642,Theerapat Sajakul
1643,Thanachat Tullayachat
1644,Vithaya Pansringarm
1645,Wanmai Chatborrirak
1646,Lamyai Haithongkham
1647,Noelle Perdue
1648,Mike Stabile
1649,FSC
1650,Self - Porn Performer
1651,Self - Journalist
1652,Bree Mills
1653,Cherie DeVille
1654,Asa Akira
1655,Natassia Dreams
1656,Willem Dafoe
1657,Gene Bervoets
1658,Josia Krug
1659,Eliza Stuyck
1660,Andrew Blumenthal
1661,Vincent Eaton
1662,Daniel White
1663,Cornelia Buch
1664,Ava von Voigt
1665,Kim Da-mi
1666,Jeon So-nee
1667,Byeon Woo-seok
1668,Jang Hye-jin
1669,Park Choong-seon
1670,Kim Soo-hyung
1671,Ryu Ji-an
1672,Heo Ji-na
1673,Kang Mal-geum
1674,Pedro Pascal
1675,Bella Ramsey
1676,Neil Druckmann
1677,Craig Mazin
1678,Anna Torv
1679,Troy Baker
1680,Ashley Johnson
1681,Ksenia Sereda
1682,Paco León
1683,Ernesto Alterio
1684,Celia Freijeiro
1685,Raúl Cimas
1686,Álvaro Guerrero
1687,Andrea Chaparro
1688,Eduardo Minett
1689,Fernando Larrañaga
1690,Eduardo de la Peña
1691,Sidney Robote
1692,Saak
1693,Juca Viapri
1694,Morgan Freeman
1695,Cole Hauser
1696,Vernon Davis
1697,Peter Stormare
1698,Giuseppe Zeno
1699,Murielle Hilaire
1700,Luke Stratte-McClure
1701,Brian Kurlander
1702,Julie Lott
1703,Bloom Li
1704,Dexter Darden
1705,Ben Wang
1706,Zoe Renee
1707,Chase Liefeld
1708,Mardy Ma
1709,Alexandre Chen
1710,Nile Bullock
1711,Cathy Salvodon
1712,Max Ehrich
1713,Braxton Bjerken
1714,Beau Hart
1715,Liam Pileggi
1716,Friedman Twinkies
1717,Burgess Jenkins
1718,Alex Sgambati
1719,Justin Miles
1720,Miley Cyrus
1721,Daniel Stisen
1722,Lauren Okadigbo
1723,Yennis Cheung
1724,Byron Gibson
1725,Steven Blades
1726,Samantha Schnitzler
1727,Michael Billington
1728,Michael Geary
1729,Phillip Ray Tommy
1730,Woody Harrelson
1731,Kaitlin Olson
1732,Cheech Marin
1733,Ernie Hudson
1734,Madison Tevlin
1735,Joshua Felder
1736,Kevin Iannucci
1737,Ashton Gunning
1738,Melissa Barrera
1739,Jenna Ortega
1740,Jasmin Savoy Brown
1741,Mason Gooding
1742,Roger Jackson
1743,Courteney Cox
1744,Jack Champion
1745,Josh Segarra
1746,Adam Driver
1747,Nika King
1748,Brian Dare
1749,Cassandra Sánchez Navarro
1750,David Chocarro
1751,Soledad Silveyra
1752,Emilio Guerrero
1753,Ximena Sariñana
1754,Pilar Santacruz
1755,Paulina Patterson
1756,Karina Díaz
1757,Anahí Allue
1758,Danielle Deadwyler
1759,Jalyn Hall
1760,Frankie Faison
1761,Haley Bennett
1762,John Douglas Thompson
1763,Whoopi Goldberg
1764,Tosin Cole
1765,Kevin Carroll
1766,Isabelle Adjani
1767,François Cluzet
1768,James Wilby
1769,Marine Vacth
1770,Pierre Niney
1771,Emmanuelle Devos
1772,Laura Morante
1773,Charles Berling
1774,Nicolas Briançon
1775,Andrea Riseborough
1776,Andre Royo
1777,Owen Teague
1778,James Landry Hébert
1779,Matt Lauria
1780,Catfish Jean
1781,Marc Maron
1782,Allison Janney
1783,Naomi Krauss
1784,Goran Bogdan
1785,Adnan Maral
1786,Bahar Balci
1787,Artjom Gilz
1788,Davor Tomic
1789,Spencer Matthews
1790,Nims Purja
1791,Bear Grylls
1792,Vogue Williams
1793,Brianna Cohen
1794,Nicole Marie Johnson
1795,Zach Meiser
1796,Jonathan Stoddard
1797,Brandon Tyler Moore
1798,Kevin Wayne
1799,Aubrey Stevens
1800,Cheryl Frazier
1801,Wanda Morganstern
1802,Frédéric Diefenthal
1803,Murielle Huet des Aunay
1804,Louis Bernard
1805,Etienne Diallo
1806,Marie Bouvet
1807,Esther Gaumont
1808,Fanny Guidecoq
1809,Franck Adrien
1810,Véronique Kapoyan
1811,Frank Welker
1812,Grey DeLisle
1813,Matthew Lillard
1814,Kate Micucci
1815,P.J. Byrne
1816,Victoria Grace
1817,Charles Halford
1818,Nolan North
1819,Tara Strong
1820,Chris Rock
1821,Rallén Montenegro
1822,Arón Piper
1823,Enrique Arce
1824,Roberto García Ruiz
1825,Loreto Aravena
1826,Alejandro Trejo
1827,Eduardo Paxeco
1828,Camilo Arancibia
1829,Teresa Ramos
1830,Álvaro Cervantes
1831,Silvia Alonso
1832,Gorka Otxoa
1833,Susana Abaitua
1834,Nejat İşler
1835,Nur Fettahoğlu
1836,Şenay Gürler
1837,Ilayda Alişan
1838,Ilayda Akdoğan
1839,Erdal Yildiz
1840,Ata Artman
1841,Esra Ronabar
1842,Barış Falay
1843,Elena Kampouris
1844,Kate Moyer
1845,Callan Mulvey
1846,Bruce Spence
1847,Stephen Hunter
1848,Erika Heynatz
1849,Ashlee Juergens
1850,Sisi Stringer
1851,Orlando Schwerdt
1852,Krista Miller
1853,Nika Madrid
1854,Andrew Gan
1855,Rob Sy
1856,Boogie Canare
1857,Shaine Vasquez
1858,Joyce Javier
1859,Juliana Victoria
1860,Aldwin Alegre
1861,Wasabi Mizuta
1862,Megumi Oohara
1863,Yumi Kakazu
1864,Subaru Kimura
1865,Tomokazu Seki
1866,Marina Inoue
1867,Inori Minase
1868,Ren Nagase
1869,Sean de Guzman
1870,Cara Gonzales
1871,Josef Elizalde
1872,Julia Bersana
1873,Shiela Snow
1874,Millen Gal
1875,Thor Gomez
1876,Ardy Raymundo
1877,Michael B. Jordan
1878,Tessa Thompson
1879,Jonathan Majors
1880,Wood Harris
1881,Phylicia Rashād
1882,Mila Davis-Kent
1883,Florian Munteanu
1884,José Benavidez Jr.
1885,Selenis Leyva
1886,Chloe Guidry
1887,Nhedrick Jabier
1888,Carmina Garay
1889,Billy Slaughter
1890,Carli McIntyre
1891,Laura Coover
1892,Presley Richardson
1893,Sean Papajohn
1894,Legend Jay Jones
1895,Fiona Palomo
1896,Guillermo Villegas
1897,Nora Velázquez
1898,Jorge Zárate
1899,Camila Calónico
1900,Rebecca Jones
1901,Olivia Colman
1902,Micheal Ward
1903,Colin Firth
1904,Tom Brooke
1905,Tanya Moodie
1906,Hannah Onslow
1907,Crystal Clarke
1908,Monica Dolan
1909,Daniel Radcliffe
1910,Evan Rachel Wood
1911,Rainn Wilson
1912,Toby Huss
1913,Jack Lancaster
1914,Spencer Treat Clark
1915,"""Tommy OBrien"""
1916,Arturo Castro
1917,Julianne Nicholson
1918,Levy Rico Arcos
1919,Rafael Luis Klein-Hessling
1920,Vincent Wiemer
1921,Aaron Maldonado-Morales
1922,Nicole Johannhanwahr
1923,Roland Wolf
1924,Franziska Wulf
1925,Jörg Rühl
1926,Marzia Tedeschi
1927,Tom Berenger
1928,Cam Gigandet
1929,Jonathan Avigdori
1930,Rafael Cabrera
1931,Rodrigo Abed
1932,Tonantzin Esparza
1933,Rodrigo Noya
1934,Luis Cao
1935,Florencia Raggi
1936,Barbie Pucheta
1937,Luis Rubio
1938,Federico Morosini
1939,Fabio Alberti
1940,Don Johnson
1941,Chris Diamantopoulos
1942,Kaitlin Doubleday
1943,Page Falkinburg Jr.
1944,Dylan Flashner
1945,"""Bianca DAmbrosio"""
1946,Erik Bloomquist
1947,Roma Gąsiorowska
1948,Maciej Musiał
1949,Wojciech Zieliński
1950,Magdalena Groszek
1951,Jadwiga Zurawska
1952,Ewa Wencel
1953,Jacek Koman
1954,Małgorzata Mikołajczak
1955,Karolina Porcari
1956,Álvaro Agredano
1957,Trini Alabanda
1958,Fran Cubero
1959,María Giménez
1960,Araceli Hurtado
1961,Cesar Montano
1962,Cristine Reyes
1963,Diego Loyzaga
1964,Ella Cruz
1965,Ruffa Gutierrez
1966,Isko Moreno
1967,Marco Gumabao
1968,Cindy Miranda
1969,Jerome Ponce
1970,Matteus Lunot
1971,Zion Matheson
1972,Harlow Joy
1973,Miyoko Anderson
1974,Trevor Hayes
1975,Krista Morin
1976,David Lafontaine
1977,Matt Willis
1978,Joy Castro
1979,Emma Appleton
1980,Stefanie Martini
1981,Rory Fleck-Byrne
1982,Aaron Monaghan
1983,Shaun Boylan
1984,"""Hugh OConor"""
1985,Ayvianna Snow
1986,Philip Condron
1987,Kevin Hart
1988,John Travolta
1989,Jean Reno
1990,Kenneth Trujillo
1991,Joshua Lamboy
1992,Brandon Quinn
1993,Milana Vayntrub
1994,David Harbour
1995,"""Jahi DiAllo Winston"""
1996,Anthony Mackie
1997,Erica Ash
1998,Niles Fitch
1999,Isabella Russo
2000,Tig Notaro
2001,Tom Bower
2002,Sean Boyd
2003,Alona Navarro
2004,John Flores
2005,Gwen Garci
2006,Yda Manzano
2007,Chad Kinis
2008,Soliman Cruz
2009,Alexa Ocampo
2010,Maud Guillaumin
2011,Jonathan Kuntz
2012,Mark Eliot
2013,Stephen Macht
2014,Stephen Schlesinger
2015,Steven Roth
2016,Julian Glover
2017,Lawrence Guterman
2018,John T. Price
2019,Keri Russell
2020,Alden Ehrenreich
2021,"""OShea Jackson Jr."""
2022,Ray Liotta
2023,Kristofer Hivju
2024,Margo Martindale
2025,Isiah Whitlock Jr.
2026,Jesse Tyler Ferguson
2027,Natalia Solián
2028,Alfonso Dosal
2029,Mayra Batalla
2030,Mercedes Hernández
2031,Aida López
2032,Martha Claudia Moreno
2033,Enoc Leaño
2034,Pablo Guisa Koestinger
2035,Sonia Couoh
2036,Joaquim de Almeida
2037,Ken Leung
2038,Amy Landecker
2039,Daniel Henney
2040,Nia Long
2041,Megan Suri
2042,Tim Griffin
2043,Rick Chambers
2044,Paul Mescal
2045,Frankie Corio
2046,Celia Rowlson-Hall
2047,Sally Messham
2048,Ayşe Parlak
2049,Sophia Lamanova
2050,Brooklyn Toulson
2051,Spike Fearn
2052,Harry Perdios
2053,Kasumi Arimura
2054,Hana Toyoshima
2055,Ryuya Wakaba
2056,Yui Sakuma
2057,Lily Franky
2058,Jun Fubuki
2059,Mitsuru Hirata
2060,Toshie Negishi
2061,Miwako Ichikawa
2062,Majd Mastoura
2063,Natalia Wiszniewska
2064,Killian Briot
2065,Olivier Chantreau
2066,Juliette Gharbi
2067,Romain Gillot
2068,Laura Mélinand
2069,Barbara Rollet
2070,Seo Hyun-woo
2071,Jo Min-kyoung
2072,Ashley Madekwe
2073,Justin Salinger
2074,Jorden Myrie
2075,Bukky Bakray
2076,Samuel Paul Small
2077,Maria Almeida
2078,Caroline Martin
2079,Michael Warburton
2080,George Greenland
2081,Chun Woo-hee
2082,Yim Si-wan
2083,Kim Hee-won
2084,Park Ho-san
2085,Kim Ye-won
2086,Jeon Jin-oh
2087,Oh Hyun-kyung
2088,Ryu Sung-hyun
2089,Jeon Ik-ryoung
2090,Manang Medina
2091,Julio Diaz
2092,VR Velosa
2093,Ruby Rubi
2094,Miren Ibarguren
2095,Pol Monen
2096,Eduardo Casanova
2097,Diana Bovio
2098,Christian Vázquez
2099,Maribel Guardia
2100,La Terremoto de Alcorcón
2101,Paul Rudd
2102,Evangeline Lilly
2103,Kathryn Newton
2104,Michelle Pfeiffer
2105,Michael Douglas
2106,Corey Stoll
2107,Bill Murray
2108,William Jackson Harper
2109,Kiana Madeira
2110,Ross Butler
2111,Matthew Noszka
2112,Bree Winslow
2113,Nicholas Duvernay
2114,Manu Bennett
2115,Ryan Bown
2116,Poppy Gilbert
2117,Cecilia Diesch
2118,Eden Dambrine
2119,Gustav De Waele
2120,Émilie Dequenne
2121,Léa Drucker
2122,Igor van Dessel
2123,Kevin Janssens
2124,Marc Weiss
2125,Léon Bataille
2126,Serine Ayari
2127,Rooney Mara
2128,Claire Foy
2129,Jessie Buckley
2130,Ben Whishaw
2131,Judith Ivey
2132,Sheila McCarthy
2133,Michelle McLeod
2134,Kate Hallett
2135,Liv McNeil
2136,Aleksandr Yatsenko
2137,Sergei Makovetsky
2138,Fyodor Dobronravov
2139,Evgeniy Tkachuk
2140,Yuliya Vitruk
2141,Lyubov Konstantinova
2142,Mark Eydelstein
2143,Mariya Zolotukhina
2144,Konstantin Khabenskiy
2145,Renata Notni
2146,Consuelo Duval
2147,Ricardo Fastlicht
2148,Aranza Carreiro
2149,Paz Bascuñan
2150,Paly Duval
2151,Mauricio Garza
2152,Craig David Dowsett
2153,Chris Cordell
2154,Amber Doig-Thorne
2155,Natasha Tosini
2156,Maria Taylor
2157,Nikolai Leon
2158,Danielle Ronald
2159,Mauricio Ochmann
2160,Ana Serradilla
2161,Irán Castillo
2162,Ana Claudia Talancón
2163,Alexander Petrov
2164,Anastasiya Reznik
2165,Yan Tsapnik
2166,Anna Churina
2167,Nikita Tarasov
2168,Vladislav Vetrov
2169,Semen Arzumanov
2170,Nelli Nevedina
2171,Gleb Kulakov
2172,Katie Douglas
2173,Cara Buono
2174,Kristian Bruun
2175,Erik Athavale
2176,Lisa Marie DiGiacinto
2177,Sophia Carriere
2178,Brandon McEwan
2179,Derek Kun
2180,Jena Malone
2181,Thoren Ferguson
2182,Janet Suzman
2183,Ian Pirie
2184,Steffan Cennydd
2185,Will Keen
2186,Alexandra Lewis
2187,Kit Rakusen
2188,Reese Witherspoon
2189,Ashton Kutcher
2190,Jesse Williams
2191,Zoë Chao
2192,Steve Zahn
2193,Wesley Kimmel
2194,Griffin Matthews
2195,Rachel Bloom
2196,Julianne Moore
2197,Sebastian Stan
2198,Briana Middleton
2199,John Lithgow
2200,Darren Goldstein
2201,Phillip Johnson Richardson
2202,Kerry Flanagan
2203,David Pittu
2204,Carla Campra
2205,Aina Quiñones
2206,Marc Soler
2207,Carlos Oviedo
2208,Olimpia Roch
2209,María Molins
2210,Xavi Lite
2211,Anna Alarcón
2212,Victor Solé
2213,Magdalena Boczarska
2214,Simone Susinna
2215,Sebastian Fabijański
2216,Katarzyna Sawczuk
2217,Janusz Chabior
2218,Katarzyna Kwiatkowska
2219,Channing Tatum
2220,Salma Hayek
2221,Ayub Khan-Din
2222,Jemelia George
2223,Ethan Lawrence
2224,Juliette Motamed
2225,Alan Cox
2226,Caitlin Gerard
2227,Vicki Pepperdine
2228,Aulia Sarah
2229,Ali Fikry
2230,Nafiza Fatia Rani
2231,Taskya Namya
2232,Sadana Agung
2233,Bimasena
2234,Kevin Abani
2235,Andri Mashadi
2236,Muhammad Abe Baasyin
2237,Robbie Banfitch
2238,Angela Basolis
2239,Scott Schamell
2240,Michelle May
2241,Leslie Ann Banfitch
2242,Christine Brown
2243,Melissa Andrea
2244,Nancy Bujnowski
2245,Aro Caitlin
2246,Makoto Furukawa
2247,Konomi Kohara
2248,Ryota Suzuki
2249,Miyu Tomita
2250,Yumiri Hanamori
2251,Momo Asakura
2252,Rina Hidaka
2253,Taku Yashiro
2254,Jim Parsons
2255,Ben Aldridge
2256,Bill Irwin
2257,Josh Pais
2258,Antoni Porowski
2259,Nikki M. James
2260,Jeffery Self
2261,Tara Summers
2262,Hugh Jackman
2263,Zen McGrath
2264,Laura Dern
2265,Anthony Hopkins
2266,William Hope
2267,George Cobell
2268,Isaura Barbé-Brown
2269,Mercedes Bahleda
2270,Andrés Salas
2271,Franco Cabrera
2272,Emilram Cossío
2273,Miguel Vergara
2274,Florian Teichtmeister
2275,Katharina Lorenz
2276,Jeanne Werner
2277,Alma Hasun
2278,Finnegan Oldfield
2279,Manuel Rubey
2280,Aaron Friesz
2281,Crown Prince of Austria
2282,Bay Middleton
2283,Shenina Cinnamon
2284,Emir Mahira
2285,Caitlin North Lewis
2286,Palestina Irtiza
2287,Michael James Olindo
2288,Firas Yodha Saskara
2289,Agnes Naomi
2290,Anne Yasmine
2291,Maya Hasan
2292,Ryan Coogler
2293,Letitia Wright
2294,"""Lupita Nyongo"""
2295,Danai Gurira
2296,Winston Duke
2297,Dominique Thorne
2298,Tenoch Huerta Mejía
2299,Angela Bassett
2300,Kevin Feige
2301,Meg Donnelly
2302,Harry Shum Jr.
2303,Darren Criss
2304,Jensen Ackles
2305,Matt Bomer
2306,Cynthia Hamidi
2307,Yuri Lowenthal
2308,Gideon Adlon
2309,Ely Henry
2310,Eric Dane
2311,Annabeth Gish
2312,Mercedes Mason
2313,Peter Greene
2314,Beau Knapp
2315,Thomas Dekker
2316,Maurice Compte
2317,Sufe Bradshaw
2318,Elli Rhiannon Müller Osborne
2319,Liv Mjönes
2320,Vidar Magnussen
2321,Mia Fosshaug Laubacher
2322,Arthur Hakalahti
2323,Sjur Vatne Brean
2324,Øyvind Brandtzæg
2325,Ståle Bjørnhaug
2326,Sverre Breivik
2327,Anna Kendrick
2328,Kaniehtiio Horn
2329,Charlie Carrick
2330,Wunmi Mosaku
2331,Markjan Winnick
2332,Daniel Stolfi
2333,Susan Applewhaite
2334,Mairi Babb
2335,Sara Bradeen
2336,Isak Férriz
2337,Iria del Río
2338,José Manuel Poga
2339,Antonio Buíl
2340,Juan Fernández
2341,Luis Zahera
2342,Isabel Naveira
2343,Sandra Escacena
2344,Ryan Phillippe
2345,Kate Bosworth
2346,Jeffrey Nordling
2347,Gabriela Quezada Bloomgarden
2348,Madeleine Guilbot
2349,Charlie Weber
2350,Kaylee Bryant
2351,Noel Gugliemi
2352,Aditya Rawal
2353,Zahan Kapoor
2354,Juhi Babbar
2355,Aamir Ali
2356,Sachin Lalwani
2357,Jatin Sareen
2358,Ninad Bhatt
2359,Harshal Pawar
2360,Palak Lalwani
2361,Gold Aceron
2362,Micaella Raz
2363,Vince Rillon
2364,Alvaro Oteyza
2365,Chloe Jenna
2366,Stephanie Raz
2367,Katya Santos
2368,Allan Paule
2369,Jonathan Groff
2370,Kristen Cui
2371,Nikki Amuka-Bird
2372,Rupert Grint
2373,Abby Quinn
2374,Clare Louise Frost
2375,McKenna Kerrigan
